CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,norad_id
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-27T23:07:14,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-05-27 13:20:30.517728+00:00,1.00289116,0.07603010,39.4596,243.4590,269.0384,73.4616,0,U,42738,999,741,0.00000000000000,-0.00000212,0.0000000000000,42159.874,1435.849,38987.159,32576.320,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5216701,325338306,0 QZS-2,1 42738U 17028A   26147.55590877 -.00000212  00000-0  00000+0 0  9993,2 42738  39.4596 243.4590 0760301 269.0384  73.4616  1.00289116  7415,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-28T02:30:48,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-05-27 13:20:30.518592+00:00,1.00289116,0.07603005,39.4596,243.4590,269.0384,73.4616,0,U,42738,999,741,0.00000000000000,-0.00000212,0.0000000000000,42159.874,1435.849,38987.157,32576.322,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5217309,325411160,0 QZS-2,1 42738U 17028A   26147.55590878 -.00000212  00000-0  00000-0 0  9995,2 42738  39.4596 243.4590 0760301 269.0384  73.4616  1.00289116  7415,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-30T21:02:43,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-05-29 13:18:27.821088+00:00,1.00288760,0.07611766,39.4567,243.4296,269.0517,75.0389,0,U,42738,999,743,0.00000000000000,-0.00000191,0.0000000000000,42159.974,1435.854,38990.958,32572.720,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5223167,326095493,0 QZS-2,1 42738U 17028A   26149.55448867 -.00000191  00000-0  00000-0 0  9993,2 42738  39.4567 243.4296 0761177 269.0517  75.0389  1.00288760  7437,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-31T06:06:41,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-05-30 13:41:38.690016+00:00,1.00288482,0.07612143,39.4552,243.4145,269.0616,81.8956,0,U,42738,999,744,0.00000000000000,-0.00000182,0.0000000000000,42160.052,1435.858,38991.200,32572.633,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5223946,326204185,0 QZS-2,1 42738U 17028A   26150.57058669 -.00000182  00000-0  00000-0 0  9994,2 42738  39.4552 243.4145 0761214 269.0616  81.8956  1.00288482  7443,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-02T07:37:26,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-01 12:42:00.409824+00:00,1.00288013,0.07599818,39.4518,243.3854,269.0971,69.0278,0,U,42738,999,746,0.00000000000000,-0.00000168,0.0000000000000,42160.183,1435.865,38986.145,32577.951,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5227263,326608855,0 QZS-2,1 42738U 17028A   26152.52917141 -.00000168  00000-0  00000-0 0  9994,2 42738  39.4518 243.3854 0759982 269.0971  69.0278  1.00288013  7461,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-03T03:08:42,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-02 13:32:51.927360+00:00,1.00287742,0.07600402,39.4502,243.3700,269.1087,82.8191,0,U,42738,999,748,0.00000000000000,-0.00000162,0.0000000000000,42160.259,1435.868,38986.474,32577.775,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5227853,326759883,0 QZS-2,1 42738U 17028A   26153.56448990 -.00000162  00000-0  00000-0 0  9994,2 42738  39.4502 243.3700 0760040 269.1087  82.8191  1.00287742  7487,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-03T21:59:02,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-03 14:37:16.987296+00:00,1.00287507,0.07595905,39.4485,243.3546,269.1264,100.0088,0,U,42738,999,749,0.00000000000000,-0.00000158,0.0000000000000,42160.325,1435.872,38984.648,32579.732,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5228922,326927381,0 QZS-2,1 42738U 17028A   26154.60922439 -.00000158  00000-0  00000-0 0  9990,2 42738  39.4485 243.3546 0759590 269.1264 100.0088  1.00287507  7498,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-05T08:06:49,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-04 12:56:27.116736+00:00,1.00287296,0.07606630,39.4467,243.3410,269.1234,75.7690,0,U,42738,999,749,0.00000000000000,-0.00000155,0.0000000000000,42160.384,1435.875,38989.234,32575.265,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5230559,327196271,0 QZS-2,1 42738U 17028A   26155.53920274 -.00000155  00000-0  00000+0 0  9994,2 42738  39.4467 243.3410 0760663 269.1234  75.7690  1.00287296  7490,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-05T02:58:45,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-04 12:56:27.117600+00:00,1.00287296,0.07606634,39.4467,243.3410,269.1234,75.7690,0,U,42738,999,749,0.00000000000000,-0.00000155,0.0000000000000,42160.384,1435.875,38989.235,32575.263,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5230353,327159096,0 QZS-2,1 42738U 17028A   26155.53920275 -.00000155  00000-0  00000-0 0  9996,2 42738  39.4467 243.3410 0760663 269.1234  75.7690  1.00287296  7490,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-05T20:06:26,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-05 12:36:28.613952+00:00,1.00287038,0.07605890,39.4451,243.3264,269.1343,71.7999,0,U,42738,999,750,0.00000000000000,-0.00000153,0.0000000000000,42160.457,1435.878,38988.999,32575.644,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5231311,327301797,0 QZS-2,1 42738U 17028A   26156.52533118 -.00000153  00000-0  00000+0 0  9999,2 42738  39.4451 243.3264 0760589 269.1343  71.7999  1.00287038  7502,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-06T04:26:37,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-05 12:36:28.614816+00:00,1.00287038,0.07605892,39.4451,243.3265,269.1343,71.7999,0,U,42738,999,750,0.00000000000000,-0.00000153,0.0000000000000,42160.456,1435.878,38989.000,32575.643,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5232243,327403634,0 QZS-2,1 42738U 17028A   26156.52533119 -.00000153  00000-0  00000-0 0  9991,2 42738  39.4451 243.3265 0760589 269.1343  71.7999  1.00287038  7503,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-06T22:36:27,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-06 12:59:41.128800+00:00,1.00286802,0.07605310,39.4434,243.3115,269.1455,78.6569,0,U,42738,999,751,0.00000000000000,-0.00000152,0.0000000000000,42160.523,1435.882,38988.826,32575.949,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5233678,327626996,0 QZS-2,1 42738U 17028A   26157.54144825 -.00000152  00000-0  00000+0 0  9994,2 42738  39.4434 243.3115 0760531 269.1455  78.6569  1.00286802  7517,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-07T03:17:11,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-06 12:59:41.129664+00:00,1.00286802,0.07605310,39.4434,243.3115,269.1455,78.6569,0,U,42738,999,751,0.00000000000000,-0.00000152,0.0000000000000,42160.523,1435.882,38988.826,32575.949,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5234182,327689912,0 QZS-2,1 42738U 17028A   26157.54144826 -.00000152  00000-0  00000-0 0  9996,2 42738  39.4434 243.3115 0760531 269.1455  78.6569  1.00286802  7517,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-07T19:26:49,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-07 06:58:38.717760+00:00,1.00286598,0.07605970,39.4423,243.3005,269.1530,349.1736,0,U,42738,999,752,0.00000000000000,-0.00000151,0.0000000000000,42160.580,1435.885,38989.166,32575.724,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5234986,327815155,0 QZS-2,1 42738U 17028A   26158.29072590 -.00000151  00000-0  00000+0 0  9995,2 42738  39.4423 243.3005 0760597 269.1530 349.1736  1.00286598  7524,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-08T10:56:51,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-07 13:48:31.783104+00:00,1.00286521,0.07605855,39.4419,243.2963,269.1564,91.9396,0,U,42738,999,753,0.00000000000000,-0.00000151,0.0000000000000,42160.601,1435.886,38989.141,32575.792,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5237053,328027020,0 QZS-2,1 42738U 17028A   26158.57536786 -.00000151  00000-0  00000-0 0  9999,2 42738  39.4419 243.2963 0760585 269.1564  91.9396  1.00286521  7536,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-09T11:36:59,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-08 13:34:50.003328+00:00,1.00286250,0.07604931,39.4403,243.2817,269.1681,89.5416,0,U,42738,999,754,0.00000000000000,-0.00000150,0.0000000000000,42160.677,1435.890,38988.833,32576.252,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5239225,328297804,0 QZS-2,1 42738U 17028A   26159.56585652 -.00000150  00000-0  00000-0 0  9994,2 42738  39.4403 243.2817 0760493 269.1681  89.5416  1.00286250  7541,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-09T19:23:37,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-09 12:56:43.810944+00:00,1.00285994,0.07605811,39.4388,243.2674,269.1776,81.0235,0,U,42738,999,754,0.00000000000000,-0.00000147,0.0000000000000,42160.749,1435.893,38989.281,32575.947,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5240046,328409145,0 QZS-2,1 42738U 17028A   26160.53939596 -.00000147  00000-0  00000-0 0  9999,2 42738  39.4388 243.2674 0760581 269.1776  81.0235  1.00285994  7547,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-14T23:26:41,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-14 12:35:02.340960+00:00,1.00284682,0.07604010,39.4315,243.1943,269.2280,80.7522,0,U,42738,999,759,0.00000000000000,-0.00000137,0.0000000000000,42161.117,1435.912,38988.917,32577.046,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5246970,329463038,0 QZS-2,1 42738U 17028A   26165.52433265 -.00000137  00000-0  00000+0 0  9993,2 42738  39.4315 243.1943 0760401 269.2280  80.7522  1.00284682  7590,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-15T02:25:05,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-14 12:35:02.341824+00:00,1.00284682,0.07604012,39.4315,243.1943,269.2281,80.7522,0,U,42738,999,759,0.00000000000000,-0.00000137,0.0000000000000,42161.117,1435.912,38988.918,32577.045,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5247531,329531206,0 QZS-2,1 42738U 17028A   26165.52433266 -.00000137  00000-0  00000-0 0  9995,2 42738  39.4315 243.1943 0760401 269.2281  80.7522  1.00284682  7591,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-15T18:47:25,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-15 12:28:38.731008+00:00,1.00284423,0.07605138,39.4302,243.1796,269.2356,80.1810,0,U,42738,999,760,0.00000000000000,-0.00000144,0.0000000000000,42161.189,1435.916,38989.471,32576.638,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5249107,329747841,0 QZS-2,1 42738U 17028A   26166.51989272 -.00000144  00000-0  00000-0 0  9996,2 42738  39.4302 243.1796 0760514 269.2356  80.1810  1.00284423  7600,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-17T22:56:53,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-17 12:26:38.819904+00:00,1.00283788,0.07593330,39.4268,243.1501,269.2718,81.7354,0,U,42738,999,762,0.00000000000000,-0.00000166,0.0000000000000,42161.367,1435.925,38984.684,32581.781,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5253053,330264703,0 QZS-2,1 42738U 17028A   26168.51850486 -.00000166  00000-0  00000+0 0  9995,2 42738  39.4268 243.1501 0759333 269.2718  81.7354  1.00283788  7629,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T02:44:48,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-17 12:26:38.820768+00:00,1.00283788,0.07593332,39.4268,243.1501,269.2718,81.7354,0,U,42738,999,762,0.00000000000000,-0.00000166,0.0000000000000,42161.368,1435.925,38984.685,32581.780,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5253468,330318789,0 QZS-2,1 42738U 17028A   26168.51850487 -.00000166  00000-0  00000-0 0  9997,2 42738  39.4268 243.1501 0759333 269.2718  81.7354  1.00283788  7629,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-18T17:45:15,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-18 12:27:38.858400+00:00,1.00283521,0.07592463,39.4254,243.1353,269.2826,83.0137,0,U,42738,999,764,0.00000000000000,-0.00000177,0.0000000000000,42161.442,1435.929,38984.399,32582.215,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5253513,330388221,0 QZS-2,1 42738U 17028A   26169.51919975 -.00000177  00000-0  00000-0 0  9998,2 42738  39.4254 243.1353 0759246 269.2826  83.0137  1.00283521  7643,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-19T17:59:21,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-19 11:28:51.813408+00:00,1.00283355,0.07588370,39.4240,243.1214,269.2922,69.3071,0,U,42738,999,764,0.00000000000000,-0.00000184,0.0000000000000,42161.489,1435.931,38982.723,32583.984,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5255921,330722700,0 QZS-2,1 42738U 17028A   26170.47837747 -.00000184  00000-0  00000-0 0  9999,2 42738  39.4240 243.1214 0758837 269.2922  69.3071  1.00283355  7645,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-23T03:40:42,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-21 12:15:38.803392+00:00,1.00282746,0.07589766,39.4210,243.0913,269.3162,83.0804,0,U,42738,999,767,0.00000000000000,-0.00000184,0.0000000000000,42161.660,1435.940,38983.496,32583.553,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5257616,330961271,0 QZS-2,1 42738U 17028A   26172.51086578 -.00000184  00000-0  00000-0 0  9994,2 42738  39.4210 243.0913 0758977 269.3162  83.0804  1.00282746  7672,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-06-24T02:28:56,18 SPCS,QZS-2,2017-028A,EARTH,TEME,UTC,SGP4,2026-06-23 11:46:24.276000+00:00,1.00282240,0.07593906,39.4179,243.0621,269.3295,77.7964,0,U,42738,999,768,0.00000000000000,-0.00000168,0.0000000000000,42161.801,1435.947,38985.394,32581.939,PAYLOAD,LARGE,JPN,2017-06-01,TNSTA,,5257684,331030463,0 QZS-2,1 42738U 17028A   26174.49055875 -.00000168  00000-0  00000-0 0  9991,2 42738  39.4179 243.0621 0759391 269.3295  77.7964  1.00282240  7687,42738
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-16T10:38:26,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-14 18:03:44.190720+00:00,1.86227418,0.00044291,54.1758,182.1382,17.6934,342.4159,0,U,43603,999,5252,0.00000000000000,0.00000100,0.0000000000000,27906.546,773.248,21540.772,21516.051,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5196540,323439169,0 BEIDOU 3M12,1 43603U 18067B   26134.75259480  .00000100  00000-0  00000-0 0  9995,2 43603  54.1758 182.1382 0004429  17.6934 342.4159  1.86227418 52523,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-18T14:57:15,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-18 12:16:16.529088+00:00,1.86227344,0.00044230,54.1756,182.0106,17.0296,343.0701,0,U,43603,999,5259,0.00000000000000,0.00000067,0.0000000000000,27906.554,773.248,21540.762,21516.076,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5201679,323715219,0 BEIDOU 3M12,1 43603U 18067B   26138.51130242  .00000067  00000-0  00000+0 0  9998,2 43603  54.1756 182.0106 0004423  17.0296 343.0701  1.86227344 52598,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-19T02:42:52,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-18 12:16:16.529952+00:00,1.86227344,0.00044232,54.1756,182.0106,17.0296,343.0701,0,U,43603,999,5259,0.00000000000000,0.00000067,0.0000000000000,27906.554,773.248,21540.762,21516.075,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5203002,323761245,0 BEIDOU 3M12,1 43603U 18067B   26138.51130243  .00000067  00000-0  00000-0 0  9990,2 43603  54.1756 182.0106 0004423  17.0296 343.0701  1.86227344 52598,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-19T10:22:28,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-19 01:09:29.499840+00:00,1.86227309,0.00043968,54.1757,181.9925,17.0226,343.0733,0,U,43603,999,5260,0.00000000000000,0.00000058,0.0000000000000,27906.557,773.249,21540.692,21516.152,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5203799,323813494,0 BEIDOU 3M12,1 43603U 18067B   26139.04825810  .00000058  00000-0  00000-0 0  9990,2 43603  54.1757 181.9925 0004397  17.0226 343.0733  1.86227309 52607,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-20T11:06:57,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-20 02:55:55.302240+00:00,1.86227273,0.00043774,54.1757,181.9561,15.9012,344.1863,0,U,43603,999,5262,0.00000000000000,0.00000044,0.0000000000000,27906.561,773.249,21540.642,21516.210,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5206425,323941254,0 BEIDOU 3M12,1 43603U 18067B   26140.12216785  .00000044  00000-0  00000-0 0  9991,2 43603  54.1757 181.9561 0004377  15.9012 344.1863  1.86227273 52629,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-21T10:54:40,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-21 04:42:21.331872+00:00,1.86227230,0.00043998,54.1757,181.9195,15.6107,344.4705,0,U,43603,999,5264,0.00000000000000,0.00000036,0.0000000000000,27906.565,773.249,21540.708,21516.152,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5207355,324061798,0 BEIDOU 3M12,1 43603U 18067B   26141.19608023  .00000036  00000-0  00000-0 0  9990,2 43603  54.1757 181.9195 0004400  15.6107 344.4705  1.86227230 52644,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-22T22:26:34,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-22 06:28:47.752896+00:00,1.86227181,0.00044330,54.1757,181.8830,15.0735,345.0038,0,U,43603,999,5266,0.00000000000000,0.00000035,0.0000000000000,27906.570,773.249,21540.806,21516.064,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5209282,324392258,0 BEIDOU 3M12,1 43603U 18067B   26142.26999714  .00000035  00000-0  00000+0 0  9997,2 43603  54.1757 181.8830 0004433  15.0735 345.0038  1.86227181 52669,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-22T17:40:47,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-22 06:28:47.753760+00:00,1.86227181,0.00044327,54.1757,181.8830,15.0735,345.0038,0,U,43603,999,5266,0.00000000000000,0.00000035,0.0000000000000,27906.570,773.249,21540.805,21516.065,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5208788,324326001,0 BEIDOU 3M12,1 43603U 18067B   26142.26999715  .00000035  00000-0  00000-0 0  9999,2 43603  54.1757 181.8830 0004433  15.0735 345.0038  1.86227181 52669,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-22T10:14:49,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-22 06:28:47.763264+00:00,1.86227180,0.00044392,54.1757,181.8830,15.1734,344.9041,0,U,43603,999,5266,0.00000000000000,0.00000035,0.0000000000000,27906.570,773.249,21540.824,21516.047,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5208768,324291297,0 BEIDOU 3M12,1 43603U 18067B   26142.26999726  .00000035  00000-0  00000-0 0  9991,2 43603  54.1757 181.8830 0004439  15.1734 344.9041  1.86227180 52666,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-23T17:30:58,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-22 06:28:47.824608+00:00,1.86227146,0.00044575,54.1758,181.8829,15.1128,344.9647,0,U,43603,999,5266,0.00000000000000,0.00000035,0.0000000000000,27906.574,773.249,21540.878,21515.999,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5210736,324548466,0 BEIDOU 3M12,1 43603U 18067B   26142.26999797  .00000035  00000-0  00000-0 0  9999,2 43603  54.1758 181.8829 0004458  15.1128 344.9647  1.86227146 52667,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-25T04:06:45,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-22 19:22:01.149600+00:00,1.86227142,0.00044605,54.1759,181.8646,15.0351,345.0417,0,U,43603,999,5267,0.00000000000000,0.00000038,0.0000000000000,27906.574,773.249,21540.887,21515.991,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5212715,324761162,0 BEIDOU 3M12,1 43603U 18067B   26142.80695775  .00000038  00000-0  00000-0 0  9991,2 43603  54.1759 181.8646 0004460  15.0351 345.0417  1.86227142 52679,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-27T02:28:57,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-26 13:34:36.176736+00:00,1.86227139,0.00044782,54.1759,181.7371,15.1856,344.9017,0,U,43603,999,5274,0.00000000000000,0.00000083,0.0000000000000,27906.574,773.249,21540.936,21515.942,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5214677,325069617,0 BEIDOU 3M12,1 43603U 18067B   26146.56569649  .00000083  00000-0  00000-0 0  9998,2 43603  54.1759 181.7371 0004478  15.1856 344.9017  1.86227139 52741,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-27T10:30:52,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-27 02:27:49.597632+00:00,1.86227196,0.00044843,54.1759,181.7187,14.6553,345.4333,0,U,43603,999,5275,0.00000000000000,0.00000087,0.0000000000000,27906.569,773.249,21540.948,21515.920,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5215548,325183672,0 BEIDOU 3M12,1 43603U 18067B   26147.10265738  .00000087  00000-0  00000-0 0  9995,2 43603  54.1759 181.7187 0004484  14.6553 345.4333  1.86227196 52752,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-28T10:52:39,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-28 04:14:16.537056+00:00,1.86227234,0.00045050,54.1760,181.6822,14.1321,345.9588,0,U,43603,999,5277,0.00000000000000,0.00000092,0.0000000000000,27906.565,773.249,21541.002,21515.858,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5218154,325527397,0 BEIDOU 3M12,1 43603U 18067B   26148.17658029  .00000092  00000-0  00000-0 0  9998,2 43603  54.1760 181.6822 0004505  14.1321 345.9588  1.86227234 52773,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-30T07:26:56,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-29 18:53:56.605344+00:00,1.86227256,0.00045170,54.1762,181.6275,14.2309,345.8603,0,U,43603,999,5280,0.00000000000000,0.00000089,0.0000000000000,27906.563,773.249,21541.033,21515.822,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5221707,325911206,0 BEIDOU 3M12,1 43603U 18067B   26149.78746071  .00000089  00000-0  00000+0 0  9996,2 43603  54.1762 181.6275 0004517  14.2309 345.8603  1.86227256 52802,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-30T07:49:03,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-29 18:53:56.606208+00:00,1.86227256,0.00045166,54.1762,181.6276,14.2309,345.8603,0,U,43603,999,5280,0.00000000000000,0.00000089,0.0000000000000,27906.563,773.249,21541.032,21515.823,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5222214,325976427,0 BEIDOU 3M12,1 43603U 18067B   26149.78746072  .00000089  00000-0  00000-0 0  9998,2 43603  54.1762 181.6276 0004517  14.2309 345.8603  1.86227256 52803,43603
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-31T06:06:41,18 SPCS,BEIDOU 3M12,2018-067B,EARTH,TEME,UTC,SGP4,2026-05-30 07:47:09.749760+00:00,1.86227292,0.00045089,54.1764,181.6095,14.1807,345.9095,0,U,43603,999,5281,0.00000000000000,0.00000086,0.0000000000000,27906.559,773.249,21541.007,21515.841,PAYLOAD,LARGE,PRC,2018-08-24,XSC,,5223946,326205404,0 BEIDOU 3M12,1 43603U 18067B   26150.32441840  .00000086  00000-0  00000-0 0  9992,2 43603  54.1764 181.6095 0004509  14.1807 345.9095  1.86227292 52814,43603
